	TreeNum	Phytochemical	Count	Disease Header	Association
2225	C25.100.562	D008730	1	Chemical and Drug Induced Liver Injury	Positive
2226	C25.100.562	C005273	1	Chemical and Drug Induced Liver Injury	Positive
2227	C25.100.562	C005274	1	Chemical and Drug Induced Liver Injury	Positive
2228	C25.100.562	D009828	1	Chemical and Drug Induced Liver Injury	Positive
2229	C25.100.562	C008922	1	Chemical and Drug Induced Liver Injury	Positive
2230	C25.100.562	D011794	1	Chemical and Drug Induced Liver Injury	Positive
2231	C25.100.562	D012431	1	Chemical and Drug Induced Liver Injury	Positive
2232	C25.100.562	C054125	1	Chemical and Drug Induced Liver Injury	Positive
2233	C25.100.562	C025583	1	Chemical and Drug Induced Liver Injury	Positive
2234	C25.100.562	C073734	1	Chemical and Drug Induced Liver Injury	Positive
2235	C25.100.562	C059006	1	Chemical and Drug Induced Liver Injury	Positive
2236	C25.100.562	C056068	1	Chemical and Drug Induced Liver Injury	Positive
2237	C25.100.562	C003466	1	Chemical and Drug Induced Liver Injury	Positive
2238	C25.100.562	D014529	1	Chemical and Drug Induced Liver Injury	Positive
2239	C25.100.562	C005466	1	Chemical and Drug Induced Liver Injury	Positive
2240	C25.100.562	D009536	1	Chemical and Drug Induced Liver Injury	Positive
7738	C25.100.562.200	D019695	1	Drug-Induced Liver Injury, Chronic	Positive
7313	C25.100.750	D004298	1	Dyskinesia, Drug-Induced	Positive
7314	C25.100.750	D009020	1	Dyskinesia, Drug-Induced	Positive
7315	C25.100.750	D010208	1	Dyskinesia, Drug-Induced	Positive
7316	C25.100.750	D011794	1	Dyskinesia, Drug-Induced	Positive
7317	C25.100.750	D012431	1	Dyskinesia, Drug-Induced	Positive
7318	C25.100.750	C018381	1	Dyskinesia, Drug-Induced	Positive
2277	C25.723	D003474	5	Poisoning	Positive
2305	C25.723	D011794	5	Poisoning	Positive
2264	C25.723	D017962	2	Poisoning	Positive
2269	C25.723	D019207	2	Poisoning	Positive
2282	C25.723	C045651	2	Poisoning	Positive
2287	C25.723	D019695	2	Poisoning	Positive
2295	C25.723	D008715	2	Poisoning	Positive
2300	C25.723	C005274	2	Poisoning	Positive
2302	C25.723	D009828	2	Poisoning	Positive
2306	C25.723	D012431	2	Poisoning	Positive
2316	C25.723	D013831	2	Poisoning	Positive
2260	C25.723	C047368	1	Poisoning	Positive
2261	C25.723	D000096	1	Poisoning	Positive
2262	C25.723	C054528	1	Poisoning	Positive
2263	C25.723	C038491	1	Poisoning	Positive
2265	C25.723	D047310	1	Poisoning	Positive
2266	C25.723	C054132	1	Poisoning	Positive
2267	C25.723	C006680	1	Poisoning	Positive
2268	C25.723	D001599	1	Poisoning	Positive
2270	C25.723	C040048	1	Poisoning	Positive
2271	C25.723	D002392	1	Poisoning	Positive
2272	C25.723	D002726	1	Poisoning	Positive
2273	C25.723	C012843	1	Poisoning	Positive
2274	C25.723	C007078	1	Poisoning	Positive
2275	C25.723	C113861	1	Poisoning	Positive
2276	C25.723	C030123	1	Poisoning	Positive
2278	C25.723	C028009	1	Poisoning	Positive
2279	C25.723	C042577	1	Poisoning	Positive
2280	C25.723	D004145	1	Poisoning	Positive
2281	C25.723	D004298	1	Poisoning	Positive
2283	C25.723	D005054	1	Poisoning	Positive
2284	C25.723	C004999	1	Poisoning	Positive
2285	C25.723	C025473	1	Poisoning	Positive
2286	C25.723	D019833	1	Poisoning	Positive
2288	C25.723	C013015	1	Poisoning	Positive
2289	C25.723	D006569	1	Poisoning	Positive
2290	C25.723	C031927	1	Poisoning	Positive
2291	C25.723	C021304	1	Poisoning	Positive
2292	C25.723	C040920	1	Poisoning	Positive
2293	C25.723	C023022	1	Poisoning	Positive
2294	C25.723	D014975	1	Poisoning	Positive
2296	C25.723	D008730	1	Poisoning	Positive
2297	C25.723	C015358	1	Poisoning	Positive
2298	C25.723	D009020	1	Poisoning	Positive
2299	C25.723	C005273	1	Poisoning	Positive
2301	C25.723	C023031	1	Poisoning	Positive
2303	C25.723	D010208	1	Poisoning	Positive
2304	C25.723	C008922	1	Poisoning	Positive
2307	C25.723	C018381	1	Poisoning	Positive
2308	C25.723	C054125	1	Poisoning	Positive
2309	C25.723	C025583	1	Poisoning	Positive
2310	C25.723	C073734	1	Poisoning	Positive
2311	C25.723	C059006	1	Poisoning	Positive
2312	C25.723	C056068	1	Poisoning	Positive
2313	C25.723	C003466	1	Poisoning	Positive
2314	C25.723	D014529	1	Poisoning	Positive
2315	C25.723	C005466	1	Poisoning	Positive
2317	C25.723	D009536	1	Poisoning	Positive
6281	C25.723.097	D019207	1	Arsenic Poisoning	Positive
6282	C25.723.097	D003474	1	Arsenic Poisoning	Positive
8324	C25.723.165	D011794	1	Cadmium Poisoning	Positive
7598	C25.723.177	C004999	1	Carbon Tetrachloride Poisoning	Positive
7599	C25.723.177	D009828	1	Carbon Tetrachloride Poisoning	Positive
2341	C25.723.260	D019695	2	Chemical and Drug Induced Liver Injury	Positive
2318	C25.723.260	C047368	1	Chemical and Drug Induced Liver Injury	Positive
2319	C25.723.260	D000096	1	Chemical and Drug Induced Liver Injury	Positive
2320	C25.723.260	C054528	1	Chemical and Drug Induced Liver Injury	Positive
2321	C25.723.260	C038491	1	Chemical and Drug Induced Liver Injury	Positive
2322	C25.723.260	D017962	1	Chemical and Drug Induced Liver Injury	Positive
2323	C25.723.260	C054132	1	Chemical and Drug Induced Liver Injury	Positive
2324	C25.723.260	C006680	1	Chemical and Drug Induced Liver Injury	Positive
2325	C25.723.260	D001599	1	Chemical and Drug Induced Liver Injury	Positive
2326	C25.723.260	D019207	1	Chemical and Drug Induced Liver Injury	Positive
2327	C25.723.260	C040048	1	Chemical and Drug Induced Liver Injury	Positive
2328	C25.723.260	D002392	1	Chemical and Drug Induced Liver Injury	Positive
2329	C25.723.260	D002726	1	Chemical and Drug Induced Liver Injury	Positive
2330	C25.723.260	C007078	1	Chemical and Drug Induced Liver Injury	Positive
2331	C25.723.260	C113861	1	Chemical and Drug Induced Liver Injury	Positive
2332	C25.723.260	C030123	1	Chemical and Drug Induced Liver Injury	Positive
2333	C25.723.260	D003474	1	Chemical and Drug Induced Liver Injury	Positive
2334	C25.723.260	C028009	1	Chemical and Drug Induced Liver Injury	Positive
2335	C25.723.260	C042577	1	Chemical and Drug Induced Liver Injury	Positive
2336	C25.723.260	D004145	1	Chemical and Drug Induced Liver Injury	Positive
2337	C25.723.260	C045651	1	Chemical and Drug Induced Liver Injury	Positive
2338	C25.723.260	D005054	1	Chemical and Drug Induced Liver Injury	Positive
2339	C25.723.260	C025473	1	Chemical and Drug Induced Liver Injury	Positive
2340	C25.723.260	D019833	1	Chemical and Drug Induced Liver Injury	Positive
2342	C25.723.260	C013015	1	Chemical and Drug Induced Liver Injury	Positive
2343	C25.723.260	D006569	1	Chemical and Drug Induced Liver Injury	Positive
2344	C25.723.260	C031927	1	Chemical and Drug Induced Liver Injury	Positive
2345	C25.723.260	C021304	1	Chemical and Drug Induced Liver Injury	Positive
2346	C25.723.260	C040920	1	Chemical and Drug Induced Liver Injury	Positive
2347	C25.723.260	D014975	1	Chemical and Drug Induced Liver Injury	Positive
2348	C25.723.260	D008715	1	Chemical and Drug Induced Liver Injury	Positive
2349	C25.723.260	D008730	1	Chemical and Drug Induced Liver Injury	Positive
2350	C25.723.260	C005273	1	Chemical and Drug Induced Liver Injury	Positive
2351	C25.723.260	C005274	1	Chemical and Drug Induced Liver Injury	Positive
2352	C25.723.260	D009828	1	Chemical and Drug Induced Liver Injury	Positive
2353	C25.723.260	C008922	1	Chemical and Drug Induced Liver Injury	Positive
2354	C25.723.260	D011794	1	Chemical and Drug Induced Liver Injury	Positive
2355	C25.723.260	D012431	1	Chemical and Drug Induced Liver Injury	Positive
2356	C25.723.260	C054125	1	Chemical and Drug Induced Liver Injury	Positive
2357	C25.723.260	C025583	1	Chemical and Drug Induced Liver Injury	Positive
2358	C25.723.260	C073734	1	Chemical and Drug Induced Liver Injury	Positive
2359	C25.723.260	C059006	1	Chemical and Drug Induced Liver Injury	Positive
2360	C25.723.260	C056068	1	Chemical and Drug Induced Liver Injury	Positive
2361	C25.723.260	C003466	1	Chemical and Drug Induced Liver Injury	Positive
2362	C25.723.260	D014529	1	Chemical and Drug Induced Liver Injury	Positive
2363	C25.723.260	C005466	1	Chemical and Drug Induced Liver Injury	Positive
2364	C25.723.260	D009536	1	Chemical and Drug Induced Liver Injury	Positive
7731	C25.723.260.200	D019695	1	Drug-Induced Liver Injury, Chronic	Positive
6630	C25.723.415	C012843	1	Foodborne Diseases	Positive
6631	C25.723.415.738	C012843	1	Salmonella Food Poisoning	Positive
8338	C25.723.589	D011794	1	Lead Poisoning	Positive
8339	C25.723.589	D013831	1	Lead Poisoning	Positive
8340	C25.723.589.500	D011794	1	Lead Poisoning, Nervous System	Positive
7048	C25.723.647	D003474	1	Mercury Poisoning	Positive
7169	C25.723.705	D003474	1	Neurotoxicity Syndromes	Positive
7170	C25.723.705	D004298	1	Neurotoxicity Syndromes	Positive
7171	C25.723.705	C015358	1	Neurotoxicity Syndromes	Positive
7172	C25.723.705	D009020	1	Neurotoxicity Syndromes	Positive
7173	C25.723.705	C005274	1	Neurotoxicity Syndromes	Positive
7174	C25.723.705	D010208	1	Neurotoxicity Syndromes	Positive
7175	C25.723.705	D011794	1	Neurotoxicity Syndromes	Positive
7176	C25.723.705	D012431	1	Neurotoxicity Syndromes	Positive
7177	C25.723.705	C018381	1	Neurotoxicity Syndromes	Positive
7178	C25.723.705	D013831	1	Neurotoxicity Syndromes	Positive
8451	C25.723.705.150	D013831	1	Alcohol-Induced Disorders, Nervous System	Positive
8452	C25.723.705.150.200	D013831	1	Alcohol Withdrawal Delirium	Positive
7389	C25.723.705.200	D004298	1	Dyskinesia, Drug-Induced	Positive
7390	C25.723.705.200	D009020	1	Dyskinesia, Drug-Induced	Positive
7391	C25.723.705.200	D010208	1	Dyskinesia, Drug-Induced	Positive
7392	C25.723.705.200	D011794	1	Dyskinesia, Drug-Induced	Positive
7393	C25.723.705.200	D012431	1	Dyskinesia, Drug-Induced	Positive
7394	C25.723.705.200	C018381	1	Dyskinesia, Drug-Induced	Positive
5045	C25.723.717	D017962	1	Organophosphate Poisoning	Positive
4107	C25.775	D000376	3	Substance-Related Disorders	Positive
4126	C25.775	D013831	3	Substance-Related Disorders	Positive
4111	C25.775	D003474	2	Substance-Related Disorders	Positive
4112	C25.775	D004298	2	Substance-Related Disorders	Positive
4114	C25.775	C045651	2	Substance-Related Disorders	Positive
4120	C25.775	D008715	2	Substance-Related Disorders	Positive
4121	C25.775	D009020	2	Substance-Related Disorders	Positive
4106	C25.775	C056165	1	Substance-Related Disorders	Positive
4108	C25.775	C038491	1	Substance-Related Disorders	Positive
4109	C25.775	D001599	1	Substance-Related Disorders	Positive
4110	C25.775	D019207	1	Substance-Related Disorders	Positive
4113	C25.775	D004610	1	Substance-Related Disorders	Positive
4115	C25.775	D000431	1	Substance-Related Disorders	Positive
4116	C25.775	D019833	1	Substance-Related Disorders	Positive
4117	C25.775	C442759	1	Substance-Related Disorders	Positive
4118	C25.775	C057912	1	Substance-Related Disorders	Positive
4119	C25.775	C030298	1	Substance-Related Disorders	Positive
4122	C25.775	D011736	1	Substance-Related Disorders	Positive
4123	C25.775	D019802	1	Substance-Related Disorders	Positive
4124	C25.775	D013395	1	Substance-Related Disorders	Positive
4125	C25.775	C003466	1	Substance-Related Disorders	Positive
4138	C25.775.100	D013831	2	Alcohol-Related Disorders	Positive
4127	C25.775.100	C056165	1	Alcohol-Related Disorders	Positive
4128	C25.775.100	C038491	1	Alcohol-Related Disorders	Positive
4129	C25.775.100	D001599	1	Alcohol-Related Disorders	Positive
4130	C25.775.100	D019207	1	Alcohol-Related Disorders	Positive
4131	C25.775.100	D003474	1	Alcohol-Related Disorders	Positive
4132	C25.775.100	D004610	1	Alcohol-Related Disorders	Positive
4133	C25.775.100	D019833	1	Alcohol-Related Disorders	Positive
4134	C25.775.100	C057912	1	Alcohol-Related Disorders	Positive
4135	C25.775.100	D008715	1	Alcohol-Related Disorders	Positive
4136	C25.775.100	D011736	1	Alcohol-Related Disorders	Positive
4137	C25.775.100	C003466	1	Alcohol-Related Disorders	Positive
4139	C25.775.100.087	C056165	1	Alcohol-Induced Disorders	Positive
4140	C25.775.100.087	C038491	1	Alcohol-Induced Disorders	Positive
4141	C25.775.100.087	D001599	1	Alcohol-Induced Disorders	Positive
4142	C25.775.100.087	D004610	1	Alcohol-Induced Disorders	Positive
4143	C25.775.100.087	D019833	1	Alcohol-Induced Disorders	Positive
4144	C25.775.100.087	C057912	1	Alcohol-Induced Disorders	Positive
4145	C25.775.100.087	D008715	1	Alcohol-Induced Disorders	Positive
4146	C25.775.100.087	C003466	1	Alcohol-Induced Disorders	Positive
4147	C25.775.100.087	D013831	1	Alcohol-Induced Disorders	Positive
8467	C25.775.100.087.193	D013831	1	Alcohol-Induced Disorders, Nervous System	Positive
8468	C25.775.100.087.193.200	D013831	1	Alcohol Withdrawal Delirium	Positive
4148	C25.775.100.087.250	C056165	1	Cardiomyopathy, Alcoholic	Positive
4907	C25.775.100.087.645	C038491	1	Liver Diseases, Alcoholic	Positive
4908	C25.775.100.087.645	D001599	1	Liver Diseases, Alcoholic	Positive
4909	C25.775.100.087.645	D004610	1	Liver Diseases, Alcoholic	Positive
4910	C25.775.100.087.645	D019833	1	Liver Diseases, Alcoholic	Positive
4911	C25.775.100.087.645	C057912	1	Liver Diseases, Alcoholic	Positive
4912	C25.775.100.087.645	D008715	1	Liver Diseases, Alcoholic	Positive
4913	C25.775.100.087.645	C003466	1	Liver Diseases, Alcoholic	Positive
4914	C25.775.100.087.645.390	C038491	1	Fatty Liver, Alcoholic	Positive
4915	C25.775.100.087.645.390	D001599	1	Fatty Liver, Alcoholic	Positive
4916	C25.775.100.087.645.390	D004610	1	Fatty Liver, Alcoholic	Positive
4917	C25.775.100.087.645.390	D008715	1	Fatty Liver, Alcoholic	Positive
4918	C25.775.100.087.645.390	C003466	1	Fatty Liver, Alcoholic	Positive
7654	C25.775.100.087.645.550	D019833	1	Liver Cirrhosis, Alcoholic	Positive
7655	C25.775.100.087.645.550	C057912	1	Liver Cirrhosis, Alcoholic	Positive
6298	C25.775.100.175	D019207	1	Alcoholic Intoxication	Positive
8196	C25.775.100.250	D011736	1	Alcoholism	Positive
8465	C25.775.100.625	D013831	1	Wernicke Encephalopathy	Positive
8398	C25.775.225	D013395	1	Amphetamine-Related Disorders	Positive
6961	C25.775.300	D003474	1	Cocaine-Related Disorders	Positive
6962	C25.775.300	D004298	1	Cocaine-Related Disorders	Positive
6963	C25.775.300	C045651	1	Cocaine-Related Disorders	Positive
6964	C25.775.300	D000431	1	Cocaine-Related Disorders	Positive
6965	C25.775.300	C442759	1	Cocaine-Related Disorders	Positive
6966	C25.775.300	D008715	1	Cocaine-Related Disorders	Positive
7415	C25.775.383	D004298	1	Drug Overdose	Positive
7416	C25.775.383	C030298	1	Drug Overdose	Positive
7417	C25.775.383	D019802	1	Drug Overdose	Positive
4703	C25.775.675	D000376	2	Opioid-Related Disorders	Positive
4704	C25.775.675	D009020	1	Opioid-Related Disorders	Positive
4705	C25.775.675.600	D000376	1	Morphine Dependence	Positive
4695	C25.775.835	D000376	1	Substance Withdrawal Syndrome	Positive
4696	C25.775.835	C045651	1	Substance Withdrawal Syndrome	Positive
4697	C25.775.835	D009020	1	Substance Withdrawal Syndrome	Positive
4698	C25.775.835	D013831	1	Substance Withdrawal Syndrome	Positive
8456	C25.775.835.250	D013831	1	Alcohol Withdrawal Delirium	Positive
957	C26	D011794	3	Wounds and Injuries	Positive
946	C26	D000431	2	Wounds and Injuries	Positive
949	C26	D019833	2	Wounds and Injuries	Positive
937	C26	C047948	1	Wounds and Injuries	Positive
938	C26	C032171	1	Wounds and Injuries	Positive
939	C26	C058956	1	Wounds and Injuries	Positive
940	C26	D017962	1	Wounds and Injuries	Positive
941	C26	D001599	1	Wounds and Injuries	Positive
942	C26	C040048	1	Wounds and Injuries	Positive
943	C26	C029036	1	Wounds and Injuries	Positive
944	C26	D004610	1	Wounds and Injuries	Positive
945	C26	C045651	1	Wounds and Injuries	Positive
947	C26	D005054	1	Wounds and Injuries	Positive
948	C26	D005204	1	Wounds and Injuries	Positive
950	C26	C010480	1	Wounds and Injuries	Positive
951	C26	D008353	1	Wounds and Injuries	Positive
952	C26	D009020	1	Wounds and Injuries	Positive
953	C26	C005274	1	Wounds and Injuries	Positive
954	C26	D009638	1	Wounds and Injuries	Positive
955	C26	C013649	1	Wounds and Injuries	Positive
956	C26	D011736	1	Wounds and Injuries	Positive
958	C26	C041376	1	Wounds and Injuries	Positive
959	C26	C054125	1	Wounds and Injuries	Positive
960	C26	C073734	1	Wounds and Injuries	Positive
7632	C26.103	D019833	1	Asphyxia	Positive
7633	C26.103	D009638	1	Asphyxia	Positive
7418	C26.200	D004610	1	Burns	Positive
7419	C26.200	D000431	1	Burns	Positive
7420	C26.200	D009020	1	Burns	Positive
7421	C26.200.855	D004610	1	Sunburn	Positive
8140	C26.371	D011736	1	Extravasation of Diagnostic and Therapeutic Materials	Positive
2736	C26.733	C032171	1	Radiation Injuries	Positive
2737	C26.733	C029036	1	Radiation Injuries	Positive
2738	C26.733	C045651	1	Radiation Injuries	Positive
2739	C26.733	D005054	1	Radiation Injuries	Positive
2740	C26.733	D019833	1	Radiation Injuries	Positive
2741	C26.733	C005274	1	Radiation Injuries	Positive
2742	C26.733	C013649	1	Radiation Injuries	Positive
2743	C26.733	D011794	1	Radiation Injuries	Positive
2744	C26.733.266	C032171	1	Cardiotoxicity	Positive
2745	C26.733.266	C029036	1	Cardiotoxicity	Positive
2746	C26.733.266	C045651	1	Cardiotoxicity	Positive
2747	C26.733.266	D019833	1	Cardiotoxicity	Positive
2748	C26.733.266	C005274	1	Cardiotoxicity	Positive
2749	C26.733.266	D011794	1	Cardiotoxicity	Positive
7566	C26.733.720	D005054	1	Radiation Injuries, Experimental	Positive
6066	C26.891	D001599	1	Thoracic Injuries	Positive
6067	C26.891	D000431	1	Thoracic Injuries	Positive
6068	C26.891	D005204	1	Thoracic Injuries	Positive
6069	C26.891	D011794	1	Thoracic Injuries	Positive
6070	C26.891	C041376	1	Thoracic Injuries	Positive
7555	C26.891.375	D000431	1	Heart Injuries	Positive
6071	C26.891.554	D001599	1	Lung Injury	Positive
6072	C26.891.554	D005204	1	Lung Injury	Positive
6073	C26.891.554	D011794	1	Lung Injury	Positive
6074	C26.891.554	C041376	1	Lung Injury	Positive
961	C26.915	C047948	1	Trauma, Nervous System	Positive
962	C26.915	D017962	1	Trauma, Nervous System	Positive
963	C26.915	C040048	1	Trauma, Nervous System	Positive
964	C26.915	D008353	1	Trauma, Nervous System	Positive
965	C26.915	D011794	1	Trauma, Nervous System	Positive
966	C26.915	C054125	1	Trauma, Nervous System	Positive
967	C26.915	C073734	1	Trauma, Nervous System	Positive
968	C26.915.300	C047948	1	Craniocerebral Trauma	Positive
969	C26.915.300	D017962	1	Craniocerebral Trauma	Positive
970	C26.915.300	C040048	1	Craniocerebral Trauma	Positive
971	C26.915.300	D008353	1	Craniocerebral Trauma	Positive
972	C26.915.300	D011794	1	Craniocerebral Trauma	Positive
973	C26.915.300	C054125	1	Craniocerebral Trauma	Positive
974	C26.915.300	C073734	1	Craniocerebral Trauma	Positive
975	C26.915.300.200	C047948	1	Brain Injuries	Positive
976	C26.915.300.200	D017962	1	Brain Injuries	Positive
977	C26.915.300.200	C040048	1	Brain Injuries	Positive
978	C26.915.300.200	D011794	1	Brain Injuries	Positive
979	C26.915.300.200	C054125	1	Brain Injuries	Positive
